slope,elevation,aspect_deg,historical_density,dist_to_road_m,dist_to_drainage_m,geology_weathering,rain_1h,rain_6h,rain_24h,rain_72h,forecast_rain_24h,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,humidity,temperature,population,road_criticality,target_risk_score,risk_class,data_source
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,88.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,10,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,96.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,12,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,98.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,82.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,10,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,96.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,9,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,96.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,88.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,93.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,90.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,88.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,93.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,9,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,96.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,9,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,93.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,87.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,90.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,11,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,97.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,12,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,98.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,10,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,98.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,12,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,98.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,11,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,97.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,85.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,12,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,98.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,18.0,55.0,130.0,280.0,78.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,81.8,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,93.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,84.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,10,45.0,120.0,4.5,35.0,75.0,160.0,240.0,96.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,98.0,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,88.1,3,ISRO_NRSC_INVENTORY
38.0,1550.0,135.0,8,45.0,120.0,4.5,12.0,35.0,95.0,170.0,57.0,0.48,0.45,0.42,92.0,18.5,22000,3.0,79.1,3,ISRO_NRSC_INVENTORY
