record_id,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,soil_type,land_cover,distance_to_road_m,distance_to_river_m,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,historical_landslide_count_5km,date,landslide_occurred,data_source,state_encoded,district_encoded,soil_type_encoded,land_cover_encoded
TG-000012,Assam,Golaghat,24.64671,95.50211,1264.3,7.49,55.3,Silty Clay,Dense Forest,47.1,6.7,19.8,67.8,169.9,424.3,718.0,0,2016-04-08,0,DEMO DATA,1,11,5,3
TG-005548,Nagaland,Zunheboto,26.1403,95.21249,799.4,10.45,293.3,Rocky/Gravelly,Dense Forest,770.8,1010.1,3.6,10.0,17.0,0.0,2.8,0,2025-06-14,0,DEMO DATA,5,49,3,3
TG-008146,Arunachal Pradesh,Papum Pare,29.29826,95.28165,1394.0,34.55,4.0,Clay Loam,Dense Forest,42.2,199.5,3.4,23.5,34.9,70.5,126.3,1,2018-11-04,0,DEMO DATA,0,27,0,3
TG-010551,Mizoram,Saiha,22.32663,92.6486,1549.7,31.87,173.1,Loam,Sparse Forest,157.3,609.2,11.0,54.7,60.9,136.1,219.8,3,2016-04-22,0,DEMO DATA,4,29,2,6
TG-007364,Mizoram,Aizawl,23.78923,93.26879,1770.8,23.15,89.8,Rocky/Gravelly,Agricultural Land,337.6,955.6,7.9,29.1,81.4,185.3,409.4,3,2019-11-24,0,DEMO DATA,4,0,3,0
TG-000523,Mizoram,Kolasib,22.6675,92.58675,1540.4,25.25,84.9,Clay Loam,Dense Forest,918.7,2635.2,1.8,0.0,0.0,0.0,7.1,1,2023-08-21,0,DEMO DATA,4,20,0,3
TG-009683,Mizoram,Champhai,22.34607,92.69649,834.0,28.49,87.8,Clay Loam,Built-up/Urban,495.8,381.1,8.9,33.8,86.7,216.0,336.3,1,2016-03-14,0,DEMO DATA,4,2,0,2
TG-006031,Assam,Karbi Anglong,26.21511,93.90489,20.0,28.55,318.1,Clay Loam,Barren/Rocky,31.7,269.8,6.7,21.7,61.5,179.0,312.1,2,2015-09-06,0,DEMO DATA,1,17,0,1
TG-004921,Mizoram,Saiha,21.98954,92.96363,333.8,10.12,24.9,Rocky/Gravelly,Dense Forest,131.3,418.3,5.8,22.4,69.7,190.9,323.7,1,2015-05-28,0,DEMO DATA,4,29,3,3
TG-005151,Assam,Cachar,25.0608,90.95403,1116.2,20.93,315.8,Laterite,Sparse Forest,1326.8,335.1,6.7,24.1,65.9,97.0,145.9,2,2024-07-20,0,DEMO DATA,1,1,1,6
TG-010424,Meghalaya,East Khasi Hills,25.86932,91.00431,837.5,26.72,59.6,Sandy Loam,Sparse Forest,5.1,410.0,13.7,41.2,141.8,307.3,605.1,2,2020-06-05,0,DEMO DATA,3,9,4,6
TG-001050,Nagaland,Zunheboto,26.09014,95.38171,1699.5,27.17,1.5,Clay Loam,Dense Forest,21.6,808.4,3.6,2.8,7.8,0.0,16.0,1,2018-12-11,0,DEMO DATA,5,49,0,3
TG-010403,Mizoram,Lunglei,23.42307,93.22699,1274.8,36.43,49.6,Rocky/Gravelly,Sparse Forest,515.0,330.1,9.3,32.4,86.9,193.8,311.8,2,2020-04-13,0,DEMO DATA,4,23,3,6
TG-006010,Arunachal Pradesh,Lohit,28.04348,93.97978,977.2,36.05,226.5,Rocky/Gravelly,Sparse Forest,294.0,334.7,10.8,19.2,24.8,64.0,126.2,2,2022-04-04,0,DEMO DATA,0,21,3,6
TG-000034,Nagaland,Kohima,26.47456,95.14645,2431.5,28.06,213.8,Clay Loam,Dense Forest,432.5,106.3,15.4,37.9,134.3,238.2,448.3,1,2016-05-21,0,DEMO DATA,5,19,0,3
TG-010212,Arunachal Pradesh,Lohit,28.16993,91.65616,1087.0,20.86,24.9,Laterite,Built-up/Urban,166.4,1093.3,9.8,26.6,49.4,98.2,145.0,1,2021-06-10,0,DEMO DATA,0,21,1,2
TG-009072,Assam,Sonitpur,27.70754,92.8151,1522.2,7.27,86.1,Laterite,Dense Forest,27.0,26.7,20.3,48.6,163.2,356.5,569.0,2,2025-11-23,0,DEMO DATA,1,33,1,3
TG-011353,Manipur,Imphal East,25.20495,94.55334,1690.1,32.9,145.0,Sandy Loam,Sparse Forest,176.8,129.1,10.8,36.0,76.6,169.3,349.2,3,2017-01-27,0,DEMO DATA,2,13,4,6
TG-005879,Meghalaya,South Garo Hills,25.50662,92.41326,2499.1,13.08,184.2,Silty Clay,Agricultural Land,779.9,1749.4,50.4,219.1,502.9,1110.2,1712.5,2,2015-11-25,0,DEMO DATA,3,34,5,0
TG-003253,Sikkim,South Sikkim,27.17453,88.28942,2063.5,17.81,90.6,Rocky/Gravelly,Shrubland,750.1,126.9,6.5,32.6,103.2,203.6,321.0,2,2015-09-01,0,DEMO DATA,6,35,3,5
TG-005256,Assam,Nagaon,26.11662,90.92752,1631.6,16.8,239.6,Rocky/Gravelly,Agricultural Land,368.6,432.7,21.2,48.6,241.9,560.3,978.0,2,2025-03-14,0,DEMO DATA,1,25,3,0
TG-001186,Tripura,Khowai,24.40255,91.77592,2528.8,0.0,150.4,Silty Clay,Dense Forest,268.6,400.45000000000005,58.6,143.6,403.7,670.4,1193.7,0,2017-07-17,0,DEMO DATA,7,18,5,3
TG-009331,Tripura,West Tripura,24.24136,91.6942,2588.1,15.23,232.6,Laterite,Sparse Forest,51.9,53.5,20.2,47.8,109.0,273.4,449.3,2,2022-07-02,0,DEMO DATA,7,47,1,6
TG-002627,Meghalaya,Ri Bhoi,25.86958,90.36001,2006.6,9.77,92.0,Clay Loam,Grassland,336.2,809.2,55.6,213.3,374.3,690.0,1009.5,5,2015-04-25,0,DEMO DATA,3,28,0,4
TG-003367,Sikkim,East Sikkim,27.08678,88.03553,551.4,27.4,147.2,Sandy Loam,Dense Forest,1599.0,631.2,9.2,34.0,98.7,223.6,410.9,2,2018-06-03,0,DEMO DATA,6,10,4,3
TG-010483,Assam,Nagaon,24.61325,90.72435,20.0,19.88,56.4,Clay Loam,Agricultural Land,98.5,1546.8,13.9,53.5,144.4,283.9,494.7,4,2023-01-07,0,DEMO DATA,1,25,0,0
TG-001940,Mizoram,Aizawl,23.91396,92.69861,1898.9,29.42,36.0,Clay Loam,Agricultural Land,263.6,48.4,16.8,54.2,105.7,222.0,439.5,1,2024-02-19,0,DEMO DATA,4,0,0,0
TG-001396,Mizoram,Saiha,22.38877,92.72682,550.3,28.94,143.0,Rocky/Gravelly,Grassland,544.4,184.1,29.8,110.9,205.3,410.1,551.5,0,2021-06-06,1,DEMO DATA,4,29,3,4
TG-005901,Manipur,Imphal East,25.05234,93.31041,1028.3,35.59,33.4,Rocky/Gravelly,Dense Forest,598.8,67.1,21.3,85.3,201.6,416.5,560.1,3,2019-06-21,0,DEMO DATA,2,13,3,3
TG-010376,Nagaland,Kohima,26.09836,95.38503,949.9,30.71,163.6,Silty Clay,Built-up/Urban,180.6,38.3,34.1,106.2,302.3,634.8,1135.5,3,2018-07-10,1,DEMO DATA,5,19,5,2
TG-009123,Arunachal Pradesh,Lower Subansiri,28.07,96.6003,1306.3,31.26,133.2,Silty Clay,Dense Forest,1366.1,118.1,13.3,48.5,93.7,217.6,393.0,2,2020-05-02,0,DEMO DATA,0,22,5,3
TG-005827,Assam,Sonitpur,24.10735,95.2489,379.9,20.06,125.9,Laterite,Built-up/Urban,282.5,46.9,18.0,63.0,207.4,354.8,544.6,1,2024-04-01,0,DEMO DATA,1,33,1,2
TG-002359,Assam,Dibrugarh,27.07607,91.20253,20.0,17.71,351.9,Rocky/Gravelly,Sparse Forest,253.3,219.3,6.1,27.5,67.5,197.8,313.9,1,2017-02-26,0,DEMO DATA,1,6,3,6
TG-004677,Sikkim,North Sikkim,27.94248,88.1252,2455.0,11.09,324.2,Laterite,Agricultural Land,42.8,54.4,18.7,59.5,168.3,384.5,783.3,1,2025-01-05,0,DEMO DATA,6,26,1,0
TG-011391,Mizoram,Saiha,24.35656,93.43181,1961.9,26.05,99.4,Laterite,Dense Forest,216.0,849.8,20.5,81.8,164.5,308.6,535.5,2,2019-09-29,0,DEMO DATA,4,29,1,3
TG-009766,Mizoram,Serchhip,22.67759,93.13254,1568.2,11.61,162.6,Sandy Loam,Built-up/Urban,663.3,900.3,44.8,54.7,315.8,565.7,1033.9,2,2021-07-17,0,DEMO DATA,4,32,4,2
TG-007485,Assam,Dima Hasao,27.66112,93.38427,274.7,11.92,44.2,Clay Loam,Agricultural Land,253.9,364.5,6.8,21.5,54.6,133.0,306.6,1,2015-01-16,0,DEMO DATA,1,7,0,0
TG-003846,Tripura,Sepahijala,23.921,91.67925,787.9,22.57,326.4,Sandy Loam,Agricultural Land,224.3,88.3,13.9,44.4,84.7,206.6,330.1,1,2019-05-09,0,DEMO DATA,7,31,4,0
TG-002352,Sikkim,North Sikkim,27.61814,88.07464,2047.2,16.29,70.9,Rocky/Gravelly,Dense Forest,1210.3,414.5,16.8,53.1,148.8,279.8,448.7,0,2021-09-25,0,DEMO DATA,6,26,3,3
TG-000220,Assam,Nagaon,27.75824,95.43921,1295.9,0.0,135.0,Loam,Sparse Forest,87.0,78.2,6.0,29.2,68.6,89.6,116.1,1,2015-06-02,0,DEMO DATA,1,25,2,6
TG-007576,Assam,Golaghat,24.15468,95.47394,809.8,28.28,73.6,Loam,Barren/Rocky,195.0,239.7,18.5,70.6,210.8,505.9,807.3,1,2015-04-26,0,DEMO DATA,1,11,2,1
TG-005634,Meghalaya,South Garo Hills,25.94199,92.7409,906.3,42.09,186.6,Loam,Grassland,591.4,127.4,3.8,11.8,20.1,81.7,83.8,4,2025-04-24,0,DEMO DATA,3,34,2,4
TG-003868,Manipur,Ukhrul,25.57797,93.68466,731.1,38.32,9.0,Clay Loam,Grassland,112.0,481.3,10.0,61.2,120.8,242.1,341.0,3,2023-05-05,0,DEMO DATA,2,40,0,4
TG-004947,Tripura,South Tripura,23.13455,92.28871,1351.9,2.82,140.4,Clay Loam,Barren/Rocky,16.1,221.5,37.8,129.8,311.9,511.8,815.1,2,2019-10-22,0,DEMO DATA,7,36,0,1
TG-009202,Mizoram,Champhai,22.79804,92.32754,638.0,33.1,180.2,Clay Loam,Shrubland,399.1,149.8,27.7,56.6,140.4,261.5,449.6,1,2016-04-05,1,DEMO DATA,4,2,0,5
TG-005091,Tripura,Gomati,23.88431,92.14231,448.7,12.05,154.7,Silty Clay,Built-up/Urban,227.6,112.1,29.5,114.7,285.8,541.8,1106.2,1,2022-01-15,0,DEMO DATA,7,12,5,2
TG-010887,Assam,Kamrup,24.54383,95.54946,534.1,0.0,327.5,Sandy Loam,Agricultural Land,649.0,866.6,10.4,27.4,45.4,111.9,181.9,1,2025-07-31,0,DEMO DATA,1,16,4,0
TG-000123,Mizoram,Lunglei,22.04976,93.39972,1094.8,14.46,53.7,Laterite,Agricultural Land,536.8,835.2,14.2,61.5,195.4,317.3,526.6,3,2018-10-07,0,DEMO DATA,4,23,1,0
TG-002073,Tripura,Gomati,23.21124,91.85078,20.0,14.6,275.5,Rocky/Gravelly,Agricultural Land,273.2,400.45000000000005,16.1,60.1,188.8,467.3,819.2,2,2017-10-14,0,DEMO DATA,7,12,3,0
TG-002260,Sikkim,South Sikkim,27.35962,88.5618,1396.5,23.48,216.9,Clay Loam,Shrubland,380.8,488.8,16.4,69.4,200.9,454.1,808.2,2,2016-03-19,0,DEMO DATA,6,35,0,5
TG-005002,Arunachal Pradesh,Tawang,27.00311,92.12595,2442.9,43.44,358.3,Silty Clay,Dense Forest,859.6,671.3,42.1,177.2,329.7,669.8,1149.4,2,2025-03-01,1,DEMO DATA,0,38,5,3
TG-004928,Mizoram,Saiha,22.48441,93.40933,956.3,10.58,232.8,Clay Loam,Built-up/Urban,266.8,158.5,15.0,49.8,190.4,444.9,758.0,4,2020-08-12,0,DEMO DATA,4,29,0,2
TG-003475,Tripura,South Tripura,23.07443,91.38379,414.8,41.62,196.2,Laterite,Dense Forest,241.2,126.0,22.9,57.7,120.8,267.1,485.1,1,2015-12-13,0,DEMO DATA,7,36,1,3
TG-009702,Nagaland,Zunheboto,25.40831,94.26605,1128.7,33.23,219.5,Silty Clay,Sparse Forest,925.5,368.2,31.2,85.1,214.8,377.7,704.9,3,2021-12-05,0,DEMO DATA,5,49,5,6
TG-005596,Arunachal Pradesh,Changlang,28.7944,91.68665,2232.3,51.73,282.0,Rocky/Gravelly,Dense Forest,1482.6,914.6,24.3,102.4,263.1,570.6,1090.1,4,2025-09-04,1,DEMO DATA,0,3,3,3
TG-008989,Tripura,South Tripura,22.9615,91.25702,2347.6,24.37,135.8,Laterite,Dense Forest,303.0,422.5,1.4,8.7,6.8,0.0,118.7,0,2019-03-03,0,DEMO DATA,7,36,1,3
TG-005985,Arunachal Pradesh,Papum Pare,27.01396,92.86078,2587.7,16.52,46.1,Sandy Loam,Shrubland,971.9,579.2,26.4,106.6,287.3,744.6,1047.2,4,2022-04-23,0,DEMO DATA,0,27,4,5
TG-005784,Nagaland,Zunheboto,26.42309,93.54593,1586.3,47.91,317.2,Sandy Loam,Dense Forest,986.5,270.0,5.8,22.5,54.4,200.4,240.6,3,2017-11-29,0,DEMO DATA,5,49,4,3
TG-007148,Assam,Dibrugarh,24.8518,93.4839,20.0,0.0,304.2,Loam,Dense Forest,95.8,2599.0,4.7,11.6,14.2,5.7,0.0,0,2015-11-19,0,DEMO DATA,1,6,2,3
TG-001254,Mizoram,Lunglei,22.54322,92.82514,1244.2,31.27,156.9,Loam,Grassland,195.1,697.4,11.0,43.1,104.8,214.0,360.0,4,2015-03-15,0,DEMO DATA,4,23,2,4
TG-003061,Assam,Cachar,26.3266,95.01303,909.7,28.57,92.5,Laterite,Dense Forest,112.4,5.0,18.6,61.1,158.0,231.8,400.9,4,2020-01-09,0,DEMO DATA,1,1,1,3
TG-008296,Assam,Cachar,27.66587,94.50062,1305.0,42.34,5.8,Rocky/Gravelly,Sparse Forest,129.8,1484.2,24.1,61.1,165.3,362.5,600.9,1,2022-08-30,0,DEMO DATA,1,1,3,6
TG-011181,Nagaland,Zunheboto,25.82619,95.6812,622.6,4.47,329.1,Sandy Loam,Grassland,1764.9,1439.8,23.3,91.0,194.0,352.1,513.0,3,2016-08-07,0,DEMO DATA,5,49,4,4
TG-003412,Tripura,Sepahijala,23.91179,91.50273,1711.9,4.33,39.8,Loam,Sparse Forest,386.7,693.5,20.2,61.4,109.5,178.3,256.7,2,2016-11-11,0,DEMO DATA,7,31,2,6
TG-005570,Nagaland,Wokha,26.0891,94.49181,1443.7,24.66,295.4,Sandy Loam,Dense Forest,85.1,284.7,7.8,16.3,35.9,40.4,11.6,2,2024-02-18,0,DEMO DATA,5,48,4,3
TG-006992,Assam,Golaghat,26.50245,93.26581,772.0,11.62,277.2,Clay Loam,Dense Forest,122.7,269.0,8.6,24.8,63.8,183.3,336.7,4,2022-02-08,0,DEMO DATA,1,11,0,3
TG-004026,Arunachal Pradesh,West Siang,26.95266,97.28642,613.3,23.51,38.1,Sandy Loam,Dense Forest,75.3,77.1,10.0,29.6,65.4,115.0,138.3,3,2015-02-23,0,DEMO DATA,0,45,4,3
TG-003875,Arunachal Pradesh,Changlang,28.07435,91.62981,2034.1,28.02,141.9,Laterite,Dense Forest,78.2,967.0,8.3,24.4,46.1,74.8,82.4,4,2022-09-22,0,DEMO DATA,0,3,1,3
TG-002288,Sikkim,North Sikkim,27.23375,88.52081,1095.0,9.56,14.4,Laterite,Dense Forest,1234.1,129.5,7.2,12.7,36.4,64.2,74.4,1,2023-09-22,0,DEMO DATA,6,26,1,3
TG-003352,Meghalaya,Ri Bhoi,25.66966,91.73524,768.0,32.68,322.1,Clay Loam,Agricultural Land,361.7,1107.9,46.6,188.9,417.1,918.5,1475.7,3,2018-01-15,0,DEMO DATA,3,28,0,0
TG-009325,Assam,Kamrup,26.49883,92.6735,1259.6,20.79,266.9,Rocky/Gravelly,Barren/Rocky,1237.3,1201.7,17.0,55.1,137.6,315.6,530.7,0,2021-12-25,0,DEMO DATA,1,16,3,1
TG-004345,Tripura,Khowai,24.41957,91.55198,425.9,10.57,55.6,Silty Clay,Built-up/Urban,638.8,95.1,11.4,21.5,70.3,169.8,311.4,2,2022-08-05,0,DEMO DATA,7,18,5,2
TG-008877,Nagaland,Mokokchung,26.81192,93.74083,219.1,6.15,259.6,Sandy Loam,Shrubland,481.6,83.9,6.7,23.4,64.2,150.1,231.7,0,2020-12-22,0,DEMO DATA,5,24,4,5
TG-003319,Sikkim,South Sikkim,27.7238,88.01866,2356.2,28.6,268.2,Loam,Dense Forest,40.8,45.5,11.6,29.9,96.8,167.3,314.6,1,2017-01-18,0,DEMO DATA,6,35,2,3
TG-010261,Sikkim,West Sikkim,28.04881,88.7341,1019.5,21.33,311.4,Laterite,Barren/Rocky,137.9,223.5,4.1,11.3,0.0,0.0,0.1,2,2017-03-08,0,DEMO DATA,6,46,1,1
TG-005004,Meghalaya,South Garo Hills,26.0563,90.17451,1575.1,28.6,340.1,Clay Loam,Agricultural Land,558.7,1255.3,17.4,67.5,172.0,383.9,702.3,2,2015-02-11,0,DEMO DATA,3,34,0,0
TG-000446,Manipur,Senapati,24.76752,93.84482,1953.0,16.24,219.1,Sandy Loam,Dense Forest,320.4,32.0,8.9,23.6,31.6,49.7,5.0,3,2025-09-09,0,DEMO DATA,2,30,4,3
TG-005742,Sikkim,East Sikkim,27.84844,88.07711,807.4,50.42,51.7,Laterite,Dense Forest,634.4,18.2,0.7,0.0,4.3,0.0,0.0,4,2024-11-24,0,DEMO DATA,6,10,1,3
TG-006449,Tripura,Khowai,23.47374,91.4711,2687.2,24.84,245.9,Sandy Loam,Dense Forest,86.2,592.9,4.1,15.8,35.6,112.1,172.6,1,2018-07-30,0,DEMO DATA,7,18,4,3
TG-007569,Nagaland,Zunheboto,26.25351,93.52913,183.1,35.36,346.2,Clay Loam,Built-up/Urban,122.9,266.4,48.5,165.8,304.7,533.5,940.0,5,2023-05-19,0,DEMO DATA,5,49,0,2
TG-005992,Assam,Kamrup,26.40773,91.89321,877.3,11.62,54.9,Sandy Loam,Dense Forest,58.9,897.2,7.9,28.9,55.8,116.5,171.5,0,2020-12-14,0,DEMO DATA,1,16,4,3
TG-009550,Sikkim,East Sikkim,27.58156,88.58625,2379.5,37.44,49.8,Clay Loam,Dense Forest,490.1,154.9,22.7,109.3,284.6,733.6,1119.9,1,2025-06-20,1,DEMO DATA,6,10,0,3
TG-000341,Assam,Dibrugarh,26.38326,93.49383,489.4,13.41,340.8,Laterite,Grassland,117.0,1905.1,6.8,9.6,10.6,67.9,67.6,2,2025-09-20,0,DEMO DATA,1,6,1,4
TG-009736,Assam,Dibrugarh,27.18478,91.55755,20.0,14.57,30.5,Sandy Loam,Agricultural Land,283.1,561.4,9.0,20.1,56.7,143.5,315.5,3,2021-04-02,0,DEMO DATA,1,6,4,0
TG-010751,Assam,Kamrup,25.82725,91.66807,1827.0,24.53,116.5,Laterite,Sparse Forest,807.6,17.2,6.6,18.4,66.2,131.2,262.1,1,2024-09-15,0,DEMO DATA,1,16,1,6
TG-010218,Nagaland,Dimapur,26.67432,95.75384,2270.6,9.65,66.9,Silty Clay,Shrubland,505.3,85.8,10.0,25.8,79.9,121.9,238.2,2,2020-05-17,0,DEMO DATA,5,8,5,5
TG-011021,Mizoram,Kolasib,23.44402,92.59518,2134.9,40.1,268.2,Sandy Loam,Agricultural Land,244.3,215.8,24.0,70.7,155.2,255.7,413.8,2,2018-05-15,0,DEMO DATA,4,20,4,0
TG-002752,Assam,Dibrugarh,26.4971,90.1295,1027.4,17.2,359.2,Clay Loam,Built-up/Urban,65.0,417.3,38.5,104.8,302.5,473.0,686.0,2,2024-07-22,0,DEMO DATA,1,6,0,2
TG-005645,Arunachal Pradesh,Upper Siang,27.18782,93.72717,1349.9,22.3,98.3,Clay Loam,Grassland,77.0,291.0,14.7,51.7,93.1,263.6,413.5,1,2017-02-12,0,DEMO DATA,0,41,0,4
TG-000531,Nagaland,Wokha,26.82919,94.0845,2319.1,20.65,70.4,Loam,Dense Forest,288.0,47.2,7.2,26.7,95.3,231.3,425.8,2,2024-02-10,0,DEMO DATA,5,48,2,3
TG-008770,Arunachal Pradesh,Lohit,28.67271,93.06437,1562.5,27.85,135.1,Loam,Dense Forest,130.4,339.8,6.2,6.3,22.2,38.4,119.4,1,2020-01-05,0,DEMO DATA,0,21,2,3
TG-004678,Mizoram,Aizawl,24.27205,92.49419,2638.1,30.0,219.9,Clay Loam,Agricultural Land,1364.3,428.6,29.0,54.7,263.4,687.3,1264.3,1,2022-12-11,0,DEMO DATA,4,0,0,0
TG-008368,Mizoram,Champhai,22.19017,93.09311,933.8,11.85,18.9,Laterite,Built-up/Urban,289.2,578.9,13.7,36.8,97.9,188.0,192.7,2,2015-11-20,0,DEMO DATA,4,2,1,2
TG-002800,Assam,Golaghat,26.45893,90.4638,604.4,16.99,7.2,Sandy Loam,Agricultural Land,1110.6,1542.5,15.0,53.3,127.0,206.7,362.0,0,2016-09-09,0,DEMO DATA,1,11,4,0
TG-007703,Meghalaya,Ri Bhoi,25.08054,90.65625,1775.3,23.67,91.2,Laterite,Grassland,770.7,285.2,8.3,29.5,85.3,172.2,284.9,4,2020-11-10,0,DEMO DATA,3,28,1,4
TG-006328,Nagaland,Zunheboto,26.42321,94.16636,332.2,50.89,250.4,Clay Loam,Dense Forest,99.2,1851.8,28.0,120.4,332.1,821.3,1247.6,7,2022-07-27,1,DEMO DATA,5,49,0,3
TG-011437,Assam,Sonitpur,26.76342,90.15907,1495.7,21.37,143.3,Rocky/Gravelly,Built-up/Urban,76.3,405.1,26.6,124.9,276.3,627.5,1214.5,7,2023-08-16,0,DEMO DATA,1,33,3,2
TG-009111,Assam,Dibrugarh,26.13139,95.24171,20.0,10.52,100.4,Loam,Dense Forest,80.5,201.8,13.6,54.7,103.0,193.2,417.7,4,2015-04-13,0,DEMO DATA,1,6,2,3
TG-010133,Manipur,Imphal East,24.66086,94.37748,1254.8,54.23,74.0,Rocky/Gravelly,Dense Forest,71.8,5.0,19.1,78.9,139.5,232.3,319.5,3,2025-11-22,0,DEMO DATA,2,13,3,3
TG-010869,Manipur,Imphal West,25.58159,93.87543,1682.4,0.0,315.2,Sandy Loam,Built-up/Urban,865.7,178.2,13.4,48.3,148.1,341.5,496.8,0,2024-08-24,0,DEMO DATA,2,14,4,2
TG-009787,Manipur,Imphal East,25.22343,94.42303,1713.2,15.41,197.6,Laterite,Grassland,71.7,325.2,1.2,4.9,0.0,0.0,16.0,1,2025-01-28,0,DEMO DATA,2,13,1,4
TG-000465,Nagaland,Zunheboto,26.00769,94.22439,1530.5,25.77,131.4,Laterite,Built-up/Urban,372.4,287.9,5.8,13.0,16.3,4.0,0.0,2,2018-03-02,0,DEMO DATA,5,49,1,2
TG-001429,Sikkim,South Sikkim,27.72077,88.45852,1423.2,3.39,193.3,Loam,Sparse Forest,277.0,419.8,27.1,69.4,157.3,323.3,584.9,1,2015-03-17,0,DEMO DATA,6,35,2,6
TG-002013,Meghalaya,West Garo Hills,26.02512,90.65682,1893.0,29.6,6.7,Sandy Loam,Agricultural Land,18.3,235.2,14.6,43.6,97.0,139.6,187.4,0,2023-08-05,0,DEMO DATA,3,42,4,0
TG-004409,Nagaland,Dimapur,26.80681,93.60294,2336.2,25.37,337.8,Loam,Built-up/Urban,49.7,1389.9,7.7,35.5,106.7,237.1,470.7,2,2017-08-28,0,DEMO DATA,5,8,2,2
TG-011031,Assam,Golaghat,25.62775,91.24892,1531.9,0.0,97.7,Clay Loam,Grassland,3050.0,22.4,20.1,60.8,170.5,294.1,538.6,2,2019-04-21,0,DEMO DATA,1,11,0,4
TG-010723,Manipur,Senapati,24.1642,93.93171,2093.4,31.58,54.1,Loam,Barren/Rocky,418.4,942.3,51.6,195.7,594.7,968.3,1377.3,7,2025-03-07,1,DEMO DATA,2,30,2,1
TG-002263,Nagaland,Dimapur,26.29681,94.92614,1703.4,32.66,219.2,Silty Clay,Agricultural Land,1265.2,180.1,7.4,17.8,46.3,87.3,157.3,1,2018-05-28,0,DEMO DATA,5,8,5,0
TG-008953,Arunachal Pradesh,Lower Subansiri,26.9531,93.00778,1089.2,21.5,275.9,Laterite,Dense Forest,143.2,40.9,27.1,96.4,282.6,545.4,915.1,2,2024-03-01,0,DEMO DATA,0,22,1,3
TG-001984,Manipur,Senapati,24.73011,94.19571,1571.4,29.0,139.7,Silty Clay,Agricultural Land,253.2,47.4,15.2,36.8,126.5,209.6,347.8,3,2023-05-31,0,DEMO DATA,2,30,5,0
TG-008047,Arunachal Pradesh,Tawang,27.58049,93.93009,1964.0,10.71,60.4,Laterite,Agricultural Land,338.0,112.9,13.9,36.1,73.4,130.4,199.7,1,2016-01-03,0,DEMO DATA,0,38,1,0
TG-003705,Meghalaya,Ri Bhoi,25.75876,90.01411,1649.3,9.08,345.8,Sandy Loam,Sparse Forest,329.5,142.4,46.0,182.6,567.1,1200.0,1801.8,2,2021-01-22,1,DEMO DATA,3,28,4,6
TG-000031,Meghalaya,West Garo Hills,25.05606,90.1348,1560.1,40.59,251.3,Clay Loam,Dense Forest,39.2,343.8,33.9,84.1,148.4,271.0,420.1,2,2021-07-28,0,DEMO DATA,3,42,0,3
TG-005978,Assam,Cachar,27.71339,95.15604,20.0,0.0,307.5,Rocky/Gravelly,Grassland,256.0,1354.8,26.0,97.6,250.9,409.1,616.7,0,2017-02-08,0,DEMO DATA,1,1,3,4
TG-001353,Nagaland,Tuensang,25.81984,95.35068,404.9,25.59,341.4,Clay Loam,Agricultural Land,320.2,968.2,24.3,91.4,167.8,330.8,504.8,2,2023-11-28,0,DEMO DATA,5,39,0,0
TG-008690,Assam,Golaghat,27.69845,90.56041,819.9,0.0,289.5,Sandy Loam,Barren/Rocky,78.0,424.5,25.3,59.2,95.9,253.9,559.1,1,2021-03-30,0,DEMO DATA,1,11,4,1
TG-008862,Assam,Sonitpur,27.59886,93.87565,627.0,21.77,176.2,Silty Clay,Sparse Forest,297.7,64.5,9.5,20.8,75.6,174.5,239.0,2,2019-01-23,0,DEMO DATA,1,33,5,6
TG-010445,Mizoram,Aizawl,23.71091,92.62068,1597.6,27.28,332.4,Loam,Grassland,52.8,1016.8,14.5,54.7,88.7,220.4,368.5,3,2019-11-24,0,DEMO DATA,4,0,2,4
TG-008237,Assam,Cachar,26.72241,93.16542,656.9,34.72,272.4,Rocky/Gravelly,Sparse Forest,124.5,244.5,10.3,33.1,57.1,95.0,154.6,5,2017-10-18,0,DEMO DATA,1,1,3,6
TG-006562,Arunachal Pradesh,Lohit,26.67329,93.80296,1159.6,28.59,16.2,Laterite,Sparse Forest,542.9,175.5,17.9,65.3,175.8,414.9,503.1,1,2018-11-13,0,DEMO DATA,0,21,1,6
TG-001167,Mizoram,Kolasib,22.49929,93.24974,1753.3,38.05,305.7,Loam,Built-up/Urban,140.8,428.6,5.7,11.6,48.9,127.0,197.5,3,2024-03-01,0,DEMO DATA,4,20,2,2
TG-009768,Nagaland,Mokokchung,26.92776,95.13843,2317.0,33.44,141.1,Clay Loam,Built-up/Urban,83.6,69.4,8.7,26.7,42.1,158.8,364.0,2,2016-03-03,0,DEMO DATA,5,24,0,2
TG-005583,Meghalaya,East Khasi Hills,25.32037,90.38152,2370.9,6.25,292.9,Laterite,Built-up/Urban,132.7,165.2,50.9,167.9,385.9,799.7,1195.8,3,2025-06-25,0,DEMO DATA,3,9,1,2
TG-005824,Assam,Golaghat,26.66977,93.06445,20.0,10.16,94.3,Loam,Barren/Rocky,2387.2,382.3,6.3,27.7,96.1,259.2,429.6,2,2023-03-04,0,DEMO DATA,1,11,2,1
