record_id,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,soil_type,land_cover,distance_to_road_m,distance_to_river_m,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,historical_landslide_count_5km,date,landslide_probability_true,landslide_occurred,data_source
TG-011025,Nagaland,Zunheboto,25.5041,93.75808,1580.2,45.92,7.5,Loam,Built-up/Urban,380.3,29.7,17,70.6,223,500.7,689.1,3,22-03-2020,0.2972,0,DEMO DATA
TG-011026,Meghalaya,Jaintia Hills,25.36116,90.29925,1568.6,8.16,260.9,Loam,Agricultural Land,279.1,404.5,53.6,179.4,379,691.7,1365.6,1,01-02-2025,0.0877,0,DEMO DATA
TG-011027,Nagaland,Kohima,26.11224,93.60337,1029.5,21.2,290.1,Clay Loam,Agricultural Land,23.7,363.7,24.9,95,234.7,572,947,1,05-10-2021,0.0829,0,DEMO DATA
TG-011028,Mizoram,Lunglei,23.175,93.07887,828.2,,100.7,Clay Loam,Grassland,442.7,931,4.6,33.3,72.1,196.2,320.8,1,21-01-2016,0.0247,0,DEMO DATA
TG-011029,Mizoram,Lunglei,24.20439,93.31004,2591.3,53.11,62.1,Silty Clay,Grassland,145.8,167.9,2.6,18.7,53.2,163.4,208.4,2,01-09-2016,0.0852,0,DEMO DATA
TG-011030,Meghalaya,West Garo Hills,25.04644,91.1389,2146.7,43.86,206.4,Clay Loam,Sparse Forest,25.8,418.7,17.7,67.9,167.9,462.8,542.4,5,06-04-2022,0.2036,1,DEMO DATA
TG-011031,Assam,Golaghat,25.62775,91.24892,1531.9,0,97.7,Clay Loam,Grassland,3050,22.4,20.1,60.8,170.5,294.1,538.6,2,21-04-2019,0.0158,0,DEMO DATA
TG-011032,Mizoram,Champhai,22.73568,93.22206,1974.1,14,326.6,Laterite,Dense Forest,43.5,231.7,5.8,31.3,135,266.7,373.4,0,13-12-2024,0.015,0,DEMO DATA
TG-011033,Sikkim,East Sikkim,28.11056,88.47416,2953.8,32.89,243.4,Clay Loam,Agricultural Land,23,1877.3,8,31.4,74.6,207,238.1,1,06-01-2025,0.0329,0,DEMO DATA
TG-011034,Assam,Dibrugarh,26.30867,90.14709,1307.7,0,134.2,Sandy Loam,Barren/Rocky,179.1,34.6,13.6,49,111.9,294,494.2,2,05-10-2018,0.0196,0,DEMO DATA
TG-011035,Arunachal Pradesh,Papum Pare,28.80855,96.8085,2082.1,26.14,234.3,Silty Clay,Dense Forest,686.4,48.9,2.3,16.9,20.6,53.3,65.3,3,04-07-2020,0.0161,0,DEMO DATA
TG-011036,Meghalaya,West Khasi Hills,25.46143,90.67711,2526.5,42.85,169.4,Silty Clay,Agricultural Land,35.2,190.7,17.8,52.9,92,165.5,289,4,25-02-2020,0.1014,0,DEMO DATA
TG-011037,Assam,Karbi Anglong,27.03142,95.39781,282.6,4.56,36.9,Clay Loam,Dense Forest,66.8,292.3,13.7,52.3,102.3,179,314.9,0,15-07-2018,0.0067,0,DEMO DATA
TG-011038,Assam,Cachar,24.50724,89.70477,1150.9,7.23,2.3,Clay Loam,Sparse Forest,214.5,285,26.3,80.2,198,377.8,628.6,2,10-02-2019,0.0285,0,DEMO DATA
TG-011039,Sikkim,West Sikkim,27.19403,88.35121,1898.4,21.38,174.4,Laterite,Dense Forest,584.5,595.2,18,55.9,110.9,241,483.3,1,06-07-2021,0.0207,0,DEMO DATA
TG-011040,Manipur,Imphal West,25.01423,93.43816,33.4,39.71,219.3,Sandy Loam,Built-up/Urban,915.9,18.9,3.6,8.4,43.5,97.3,196.1,2,28-05-2016,0.0391,0,DEMO DATA
TG-011041,Meghalaya,Ri Bhoi,25.68935,92.22176,804.7,28.52,305.1,Sandy Loam,Built-up/Urban,527.6,532.1,11.2,27.3,85,148.1,264.1,2,01-10-2017,0.0308,0,DEMO DATA
TG-011042,Assam,Cachar,25.30799,93.32533,1633.6,6.73,203.7,Rocky/Gravelly,Dense Forest,58.5,692.1,2.8,13.7,39.4,76.1,119.2,0,13-09-2021,0.0054,0,DEMO DATA
TG-011043,Mizoram,Lunglei,22.3216,92.92276,2189.9,28.1,125.6,Loam,Shrubland,40.5,72.3,12,54.9,135.5,278.5,619.4,3,22-03-2019,0.051,0,DEMO DATA
TG-011044,Nagaland,Tuensang,26.07144,93.62658,2734.2,31.55,51.3,Laterite,Agricultural Land,755.3,1367.2,11.9,50.8,94.6,232.2,486.4,6,14-05-2024,0.1037,0,DEMO DATA
TG-011045,Arunachal Pradesh,Tawang,27.49013,92.6139,2686,32.27,32.4,Laterite,Grassland,583.3,335.8,3.1,9.5,38,121.4,231.4,3,02-12-2023,0.0424,0,DEMO DATA
TG-011046,Meghalaya,Ri Bhoi,25.74037,91.82512,3073.3,21.09,73.7,Loam,Dense Forest,1269.7,962.5,59.8,186.8,582.5,1148.5,1550,0,06-02-2025,0.2477,0,DEMO DATA
TG-011047,Meghalaya,West Garo Hills,25.82495,92.43388,3023.8,29.31,267.1,Sandy Loam,Agricultural Land,136.4,166.5,23.5,77.1,185.6,323.6,458.4,2,12-12-2023,0.0687,0,DEMO DATA
TG-011048,Meghalaya,West Garo Hills,25.2305,90.54759,669.8,19.15,181.2,Silty Clay,Dense Forest,79.9,2884.6,27.4,86.2,188.5,405.6,750.7,1,26-05-2017,0.0289,0,DEMO DATA
TG-011049,Mizoram,Champhai,23.6984,93.15027,1218.4,28.57,58.2,Loam,Sparse Forest,1149.5,735.6,17,51.7,127.6,268.7,421.6,1,26-02-2015,0.0243,0,DEMO DATA
TG-011050,Assam,Karbi Anglong,25.16544,92.11485,1376.8,18.73,96.2,Loam,Barren/Rocky,326.8,438.3,10.6,35.7,106.2,237.6,262.5,1,07-04-2019,0.0246,0,DEMO DATA
TG-011051,Mizoram,Kolasib,24.28799,92.53879,2534.4,7.37,152.3,Sandy Loam,Shrubland,284.4,680.6,21.1,76.3,127.7,278.5,610.1,0,01-10-2019,0.0127,0,DEMO DATA
TG-011052,Assam,Cachar,24.78413,92.35071,496.6,25.57,93.2,Silty Clay,Shrubland,258.6,949.9,12.1,56.5,137,348.9,681.1,1,13-11-2025,0.043,0,DEMO DATA
TG-011053,Manipur,Tamenglong,24.12319,94.168,815.2,34.81,255.7,Rocky/Gravelly,Sparse Forest,168.9,459,4.9,22.2,52.6,109.5,143,2,29-05-2019,0.0374,0,DEMO DATA
TG-011054,Tripura,Khowai,23.18467,91.90214,496.8,19.18,342.7,Silty Clay,Grassland,317.5,398.4,22.1,97.3,201,410.1,624.9,2,14-02-2025,0.0572,0,DEMO DATA
TG-011055,Nagaland,Tuensang,25.4124,95.30687,1351.3,18.09,141.4,Rocky/Gravelly,Dense Forest,444.7,1280.8,9,42.2,101.4,116.2,165.9,3,14-05-2022,0.0186,0,DEMO DATA
TG-011056,Arunachal Pradesh,Tawang,27.04275,96.39671,928.7,34.62,26.1,Rocky/Gravelly,Grassland,12.8,386.4,4.4,11.2,35.3,63.1,139,5,15-12-2016,0.0641,0,DEMO DATA
TG-011057,Meghalaya,Jaintia Hills,25.18694,92.74907,1597.3,45.11,68.8,Silty Clay,Grassland,421.9,,28.9,111.1,262,473.1,725.5,5,03-08-2025,0.5242,0,DEMO DATA
TG-011058,Arunachal Pradesh,Changlang,28.78431,92.18749,1630.5,,170.4,Laterite,Dense Forest,178.7,756.3,9.5,36.3,68.6,133.9,143.7,4,03-06-2025,0.0563,0,DEMO DATA
TG-011059,Arunachal Pradesh,West Kameng,28.07421,96.69925,1053,20.41,250.7,Rocky/Gravelly,Grassland,664.1,1398.2,7,15.7,29.3,45.1,83.3,1,07-03-2016,0.0136,0,DEMO DATA
TG-011060,Nagaland,Wokha,26.41562,93.57518,1850.1,30.83,51.4,Clay Loam,Sparse Forest,508,278.5,24,96.1,245.5,587.5,1120.6,1,17-02-2016,0.1413,1,DEMO DATA
TG-011061,Meghalaya,Ri Bhoi,25.90695,91.72275,1443.8,19.71,179.6,Laterite,Dense Forest,2156.6,587.4,16.1,32.2,83.4,156.6,277.9,0,07-09-2023,0.0103,0,DEMO DATA
TG-011062,Arunachal Pradesh,Changlang,27.01464,92.93311,1294,24.71,126.6,Laterite,Sparse Forest,5,64.8,43.8,109.8,296.6,573.5,1118,3,04-02-2016,0.1895,0,DEMO DATA
TG-011063,Mizoram,Champhai,22.63022,92.57072,1396.4,43.03,203.7,Sandy Loam,Sparse Forest,887.3,528.8,20.1,,99.5,227.1,368,3,02-11-2017,0.0612,0,DEMO DATA
TG-011064,Tripura,West Tripura,24.05968,91.5551,576.2,,64.7,Clay Loam,Dense Forest,744.3,1688.9,45.2,181.5,575.2,1200,1757.5,1,25-06-2018,0.298,1,DEMO DATA
TG-011065,Assam,Cachar,26.19004,93.57488,1244.2,2.96,41.9,Sandy Loam,Agricultural Land,102.6,402.4,18,65.8,135.5,302.6,601,2,08-08-2021,0.0181,0,DEMO DATA
TG-011066,Tripura,South Tripura,24.02384,91.53333,727.9,55.51,323.4,Rocky/Gravelly,Agricultural Land,1077.4,53.5,7.8,38.3,72.4,148,215.7,7,12-07-2022,0.2349,0,DEMO DATA
TG-011067,Mizoram,Saiha,23.21888,93.25442,2490.6,5.61,319.8,Laterite,Built-up/Urban,338.8,489.3,17.8,70.2,195,501.4,854.1,1,25-08-2024,0.0415,0,DEMO DATA
TG-011068,Assam,Kamrup,27.39109,94.09212,1433.2,3.95,175.8,Sandy Loam,Grassland,718.3,1045.9,6.2,28,89.2,179.1,218.1,0,20-11-2016,0.0065,0,DEMO DATA
TG-011069,Meghalaya,Jaintia Hills,25.66003,92.73126,1323.2,23.99,328.6,Sandy Loam,Built-up/Urban,1254.2,,17.1,32.2,87,258.3,546.1,1,04-01-2025,0.0261,0,DEMO DATA
TG-011070,Arunachal Pradesh,West Siang,28.75715,91.86354,1764.7,18.55,323.7,Loam,Agricultural Land,597.6,1295.4,6.7,13.4,39.7,89.5,187.5,2,24-05-2020,0.0122,0,DEMO DATA
TG-011071,Manipur,Imphal East,25.50334,94.49696,,37.35,197.4,Loam,Barren/Rocky,273.1,159.2,6.1,33.1,105.7,242.2,358.2,3,26-12-2018,0.0818,0,DEMO DATA
TG-011072,Sikkim,West Sikkim,27.73194,88.55908,1316.3,50.47,76.6,Clay Loam,Agricultural Land,309.5,912.4,12.6,30.2,64,98.9,88.6,5,25-01-2017,0.1047,0,DEMO DATA
TG-011073,Manipur,Tamenglong,23.90076,93.2832,158.9,24.51,182.7,Silty Clay,Sparse Forest,168.6,190,27.6,115.7,265.8,528.9,922.6,4,22-04-2016,0.1601,0,DEMO DATA
TG-011074,Arunachal Pradesh,Lohit,27.96303,95.26426,84.6,21.3,180.7,Loam,Agricultural Land,460.7,451.2,11.3,38.8,121.1,219.1,297.9,0,16-06-2025,0.0178,0,DEMO DATA
TG-011075,Nagaland,Mokokchung,25.41456,93.324,2100.7,19.41,71.2,Silty Clay,Built-up/Urban,843.7,9,50.6,151.7,445.3,1102.2,2078.4,4,30-08-2015,0.5329,0,DEMO DATA
TG-011076,Mizoram,Champhai,24.48513,93.02154,2189.4,50.98,8.1,Rocky/Gravelly,Agricultural Land,83.2,454.2,25.1,95.6,173.4,314.6,419.3,8,06-06-2022,0.4322,0,DEMO DATA
TG-011077,Assam,Dibrugarh,25.53156,91.73664,985.5,7.4,27.8,Sandy Loam,Shrubland,457.7,994.4,6.6,14.7,20.6,32.5,119.6,2,08-08-2025,0.0067,0,DEMO DATA
TG-011078,Arunachal Pradesh,West Siang,26.93546,97.3485,2045.8,0,344.1,Loam,Shrubland,19.7,270.1,14.8,33.8,57.1,117.1,177.8,2,15-12-2019,0.0066,0,DEMO DATA
TG-011079,Manipur,Imphal West,24.59654,94.09519,741.2,26.24,256,Silty Clay,Grassland,511.2,462.8,19.9,82,215.3,537,925.7,3,22-07-2021,0.1277,1,DEMO DATA
TG-011080,Assam,Golaghat,24.59648,91.22748,2048.9,3.14,325.8,Clay Loam,Grassland,169.7,2417.7,10.7,38.9,117.8,242.6,403.6,1,28-10-2017,0.0109,0,DEMO DATA
TG-011081,Assam,Karbi Anglong,25.77835,91.07323,20,23.04,202.4,Laterite,Agricultural Land,310.5,440,46.9,114.2,277.7,655.2,1167.4,2,11-08-2023,0.169,0,DEMO DATA
TG-011082,Sikkim,West Sikkim,27.80197,88.76841,252.6,31.21,307.6,Clay Loam,Sparse Forest,48.4,129,19.1,64.5,151.9,312.9,488.2,2,12-12-2016,0.0593,0,DEMO DATA
TG-011083,Mizoram,Aizawl,22.10287,92.85856,1725.7,36.7,323.4,Clay Loam,Barren/Rocky,356.5,1598.4,5.6,15.7,1.8,21.3,0,3,06-08-2019,0.0393,0,DEMO DATA
TG-011084,Arunachal Pradesh,Lohit,27.48987,93.15991,594.9,16,295.4,Loam,Shrubland,229,64.1,10.5,39.7,97.1,224.7,408.9,2,12-09-2025,0.0188,0,DEMO DATA
TG-011085,Arunachal Pradesh,Changlang,27.11163,95.92051,715,24.01,297.8,Loam,Sparse Forest,79.5,393.4,10.6,22.4,66.5,132.3,185.6,1,22-05-2020,0.0146,0,DEMO DATA
TG-011086,Assam,Nagaon,24.96152,94.13342,1468.6,13.14,226.7,Rocky/Gravelly,Built-up/Urban,299.3,246,8,25.1,76.3,145.1,303.8,4,26-02-2017,0.0331,0,DEMO DATA
TG-011087,Sikkim,South Sikkim,27.8613,88.05822,1137.5,22.04,28.6,Rocky/Gravelly,Dense Forest,389.8,,26.9,116.5,218.4,480.1,801,2,02-08-2024,0.0632,0,DEMO DATA
TG-011088,Sikkim,West Sikkim,27.77369,88.76441,20,44.54,33.7,Silty Clay,Grassland,212.9,713.5,10.6,27.2,41.3,103.7,183.3,1,12-08-2024,0.0428,0,DEMO DATA
TG-011089,Tripura,South Tripura,23.54311,91.98312,715.7,10.91,161.7,Loam,Sparse Forest,517.1,637.2,5,16.2,22.9,72.1,184.4,3,27-01-2025,0.009,0,DEMO DATA
TG-011090,Nagaland,Wokha,26.7409,95.00811,1728.1,41.29,243.3,Laterite,Dense Forest,309.4,1592,7.8,24.9,43.6,86.1,197.5,1,19-01-2021,0.0252,0,DEMO DATA
TG-011091,Meghalaya,Jaintia Hills,25.36352,90.93308,1734.8,44.92,240,Laterite,Shrubland,462.5,208,19.7,62.3,160.3,370.1,690.6,4,25-02-2022,0.1857,0,DEMO DATA
TG-011092,Manipur,Ukhrul,25.3216,93.51689,886.1,44.15,242.4,,Agricultural Land,272.2,289.2,16.1,32,87.1,189.1,305.3,4,25-07-2018,0.113,0,DEMO DATA
TG-011093,Arunachal Pradesh,Upper Siang,28.68027,91.60796,1432.9,32.67,222.7,Sandy Loam,Dense Forest,421.2,29.3,26.6,69.6,153.5,283.8,423.7,3,07-02-2022,0.0455,0,DEMO DATA
TG-011094,Nagaland,Zunheboto,26.63598,95.05696,2932.4,30.85,81.2,Silty Clay,Grassland,369.9,217.2,24.4,101.2,219,537.3,879.5,4,08-02-2016,0.2037,0,DEMO DATA
TG-011095,Arunachal Pradesh,Upper Siang,27.07384,92.05749,1930.9,34.55,343.8,Laterite,Agricultural Land,1395.6,6.9,25.3,71.2,172.2,359.1,614.6,0,05-05-2016,0.0682,0,DEMO DATA
TG-011096,Sikkim,East Sikkim,27.03042,88.22825,3004.9,34.08,353.7,Silty Clay,Agricultural Land,373.9,1627.6,7.8,13.5,25.2,8.7,26.3,1,05-06-2025,0.021,0,DEMO DATA
TG-011097,Assam,Golaghat,24.82776,91.14104,322.2,4.11,120.6,Laterite,Dense Forest,1635.3,427.1,23.1,79.7,234.4,397,470,0,14-04-2022,0.0146,0,DEMO DATA
TG-011098,Meghalaya,South Garo Hills,26.00848,90.09936,1006.7,13.93,194.7,Rocky/Gravelly,Sparse Forest,105.8,467.1,35.9,135.3,396.9,832.6,1333.2,3,18-04-2022,0.235,1,DEMO DATA
TG-011099,Manipur,Tamenglong,24.36364,93.05764,1252.4,25,88.4,Clay Loam,Dense Forest,58.1,58.1,20.2,65.8,184.3,389.2,718.8,1,29-01-2015,0.0398,0,DEMO DATA
TG-011100,Arunachal Pradesh,Tawang,28.59138,94.75768,626.1,40.23,69.9,Laterite,Agricultural Land,214.7,1201.9,59.5,253.8,520.6,880.1,1655.2,1,18-02-2019,0.9406,1,DEMO DATA
TG-011101,Mizoram,Serchhip,23.4956,93.06067,2391.8,13.27,268,Rocky/Gravelly,Shrubland,15.8,374.8,15.4,,213.3,539,762.4,1,28-04-2021,0.057,0,DEMO DATA
TG-011102,Nagaland,Wokha,25.30086,95.76434,661.6,18.16,60.3,Silty Clay,Dense Forest,12.9,1028,6.8,30.9,84.8,207.1,315.9,0,29-03-2025,0.0114,0,DEMO DATA
TG-011103,Arunachal Pradesh,Changlang,27.58072,92.61912,1455.2,27.23,30,Clay Loam,Built-up/Urban,316.1,20.2,16.9,58.7,160.2,378.6,538.6,5,07-08-2018,0.1121,0,DEMO DATA
TG-011104,Arunachal Pradesh,Lower Subansiri,29.32942,96.5539,1321.4,22.63,58,,Dense Forest,150.9,454,22.3,85.8,215.2,333.3,610.8,1,13-02-2025,0.0301,0,DEMO DATA
TG-011105,Sikkim,South Sikkim,27.26786,88.17136,1911.9,32.95,313.7,Rocky/Gravelly,Grassland,445.3,55.7,13.4,37.8,61.4,150,245.6,1,05-11-2016,0.0364,0,DEMO DATA
TG-011106,Assam,Golaghat,25.64978,92.67362,1627.2,32.36,5.3,Sandy Loam,Barren/Rocky,1350,1798.2,3.9,16.4,67.2,172.3,342.1,2,26-09-2024,0.0381,0,DEMO DATA
TG-011107,Tripura,South Tripura,23.28572,91.57504,47.6,23.63,66.5,Laterite,Dense Forest,473.9,1212.6,7.8,29.6,47.1,74.5,128.7,0,13-09-2021,0.0103,0,DEMO DATA
TG-011108,Arunachal Pradesh,Tawang,29.1681,96.85987,1080.2,16.54,53,Sandy Loam,Dense Forest,920.1,93.7,32.3,99,277.1,600.5,963.9,2,10-10-2025,0.0545,0,DEMO DATA
TG-011109,Arunachal Pradesh,Lohit,26.60414,95.26883,1868.1,36.58,195.8,Silty Clay,Built-up/Urban,435.1,319.4,24.4,106.4,256.5,401.1,599.7,4,25-02-2024,0.2881,0,DEMO DATA
TG-011110,Meghalaya,West Khasi Hills,25.17823,90.4944,677.9,35.88,14.5,Loam,Dense Forest,316,336.3,2.9,5.8,37.8,17.8,0,2,17-08-2018,0.0153,0,DEMO DATA
TG-011111,Arunachal Pradesh,West Kameng,28.71575,93.0375,834.4,35.49,226.6,Sandy Loam,Sparse Forest,167.5,838.7,26.7,,212.4,338.5,743.2,4,04-08-2018,0.1436,0,DEMO DATA
TG-011112,Meghalaya,Jaintia Hills,25.12239,91.93584,1088.1,,276.1,Silty Clay,Dense Forest,634.6,383.5,17.2,41.1,71.9,177.7,251.4,1,20-04-2015,0.0126,0,DEMO DATA
TG-011113,Manipur,Ukhrul,25.49892,93.01728,568.5,34.57,227.5,Sandy Loam,Dense Forest,943.4,1099.1,4.1,11.2,23.8,57.8,114.5,0,28-03-2021,0.0103,0,DEMO DATA
TG-011114,Sikkim,West Sikkim,28.09181,88.52384,1398.5,48.2,218.8,Sandy Loam,Sparse Forest,367.1,1349.4,28.5,115.1,308.9,663.5,1163.8,1,11-09-2018,0.576,1,DEMO DATA
TG-011115,Assam,Cachar,24.52305,92.398,1604.2,3.25,223.2,Sandy Loam,Barren/Rocky,614,144.8,8,21.1,48.3,82.2,151.5,0,04-12-2016,0.0075,0,DEMO DATA
TG-011116,Nagaland,Zunheboto,25.40961,95.19468,1202.5,1.41,240.7,Silty Clay,Grassland,116.1,1678.8,14,57.9,173.3,393.5,698.5,1,05-04-2025,0.0191,0,DEMO DATA
TG-011117,Arunachal Pradesh,Changlang,27.8812,95.85253,1776.1,46.46,120.8,Rocky/Gravelly,Dense Forest,48.8,283,16.8,67.3,201,435.3,760.4,2,24-07-2015,0.2003,1,DEMO DATA
TG-011118,Nagaland,Dimapur,25.90862,94.79701,1646.7,33.01,359.6,Rocky/Gravelly,Built-up/Urban,220.3,239.4,4.8,0,6.1,0,16.3,2,09-09-2015,0.0299,0,DEMO DATA
TG-011119,Mizoram,Lunglei,22.04351,92.86494,1083.8,28.65,358.9,Loam,Built-up/Urban,206.9,278.3,32.5,155.6,344.4,897.4,1546.1,1,09-03-2024,0.3232,1,DEMO DATA
TG-011120,Manipur,Imphal West,24.2862,93.35514,1281,33.85,325.1,Sandy Loam,Barren/Rocky,231,256.2,15.4,50.6,121.7,310.8,531.2,3,22-01-2025,0.0956,0,DEMO DATA
TG-011121,Mizoram,Saiha,22.95498,93.48172,1254.7,36.66,171.4,Sandy Loam,Dense Forest,79.5,144.4,12,39,76.6,170.3,282,0,03-08-2019,0.0198,0,DEMO DATA
TG-011122,Arunachal Pradesh,West Kameng,27.29209,95.71669,240.6,24.29,120.6,Laterite,Agricultural Land,1149.4,357.5,16.2,56.8,130.9,279.6,382.9,3,16-05-2023,0.0541,0,DEMO DATA
TG-011123,Assam,Kamrup,25.90359,91.61629,159.3,3.37,68,Rocky/Gravelly,Sparse Forest,285.9,2553.2,3.5,19.9,68.9,124.1,159.7,0,17-01-2025,0.0066,0,DEMO DATA
TG-011124,Arunachal Pradesh,Changlang,27.85149,96.85333,1449.8,18.65,313.5,Rocky/Gravelly,Grassland,51.9,10.6,14.4,53.7,175.6,332.4,706,1,17-04-2020,0.0484,0,DEMO DATA
TG-011125,Sikkim,North Sikkim,27.50747,88.65089,1664.8,30.55,6.3,Rocky/Gravelly,Dense Forest,89.9,127.7,10.4,29.6,72.4,125.5,219.4,3,21-06-2019,0.0336,0,DEMO DATA
TG-011126,Assam,Dibrugarh,26.8012,92.76888,825,1.3,83.3,Loam,Sparse Forest,94.4,565.5,16.4,64.4,163.1,408.4,673.8,1,13-11-2020,0.0141,0,DEMO DATA
TG-011127,Arunachal Pradesh,Tawang,27.67981,92.94974,1453.9,30.83,350,Laterite,Dense Forest,633.9,643.4,8,21.2,38.8,84.6,189.2,1,31-12-2020,0.0164,0,DEMO DATA
TG-011128,Manipur,Imphal West,25.28966,93.35377,1920.1,31.84,1.8,Clay Loam,Shrubland,98.8,597.2,9.1,28.9,109.8,252.5,353.2,0,24-03-2023,0.0315,0,DEMO DATA
TG-011129,Assam,Golaghat,24.83809,91.64611,443.8,7.01,17.4,Laterite,Agricultural Land,322.1,1440.5,11.1,,48.4,106.4,206.5,5,06-12-2024,0.0216,0,DEMO DATA
TG-011130,Meghalaya,West Khasi Hills,25.88209,90.73575,2347.9,31.99,353.8,Rocky/Gravelly,Sparse Forest,487.5,1052.3,10.6,51.3,104.4,163.4,295.6,1,25-03-2019,0.0356,0,DEMO DATA
TG-011131,Assam,Kamrup,24.39916,92.50643,824.1,11.82,211.3,Rocky/Gravelly,Dense Forest,28.1,975.1,27.7,108.8,326.1,853.6,1569.2,3,14-05-2016,0.1559,0,DEMO DATA
TG-011132,Nagaland,Tuensang,25.27243,94.75333,1216.4,5.1,225.8,Loam,Sparse Forest,345.2,1226.6,8.9,32.5,95,180.2,368.1,4,25-10-2019,0.0132,0,DEMO DATA
TG-011133,Assam,Dibrugarh,24.34238,95.37754,1419.5,2.65,238.1,Clay Loam,Agricultural Land,140.7,2090.6,4.7,35.4,71.2,147,278.5,0,09-06-2019,0.0066,0,DEMO DATA
TG-011134,Sikkim,North Sikkim,27.09963,88.2579,1082.6,35.6,292.5,Rocky/Gravelly,Built-up/Urban,72.2,266.4,12.7,35.3,94.3,164,361,4,26-10-2018,0.0933,0,DEMO DATA
TG-011135,Meghalaya,Jaintia Hills,25.07495,92.48798,2511.8,28.62,272.3,Loam,Grassland,223.6,451.4,32.7,84.9,171.9,383.5,516.3,4,24-03-2021,0.0795,0,DEMO DATA
TG-011136,Sikkim,West Sikkim,28.0043,88.29108,2367.6,21.28,347.3,Loam,Dense Forest,447.6,40.6,8.6,33.5,90.3,228,364.6,1,24-10-2021,0.0133,0,DEMO DATA
TG-011137,Tripura,Dhalai,23.38388,92.1685,460.7,8.23,225.2,Clay Loam,Dense Forest,713.5,,16,44.3,112.3,211.2,286.5,0,15-04-2018,0.0071,0,DEMO DATA
TG-011138,Arunachal Pradesh,West Kameng,26.75691,97.14231,935,,121.6,Silty Clay,Agricultural Land,25.1,292.1,19.8,63.8,189.2,388.9,522.5,5,18-11-2019,0.1479,0,DEMO DATA
TG-011139,Assam,Dima Hasao,25.77549,95.41801,534.7,0,65,Rocky/Gravelly,Agricultural Land,26.6,538.6,7.2,4.3,34.8,72.4,133.5,1,06-08-2020,0.0079,0,DEMO DATA
TG-011140,Tripura,Khowai,23.89641,92.19058,1531.1,25.19,281.4,Loam,Agricultural Land,248.6,5,23.3,52.5,100.5,191.4,309.4,1,11-02-2015,0.023,0,DEMO DATA
TG-011141,Nagaland,Kohima,26.50791,93.86619,839.3,25.55,285.7,Sandy Loam,Agricultural Land,782.8,899.9,1.8,5.7,19.3,74,141.4,3,15-10-2015,0.0199,0,DEMO DATA
TG-011142,Mizoram,Kolasib,23.11694,92.87593,1917,41.57,75.4,Clay Loam,Dense Forest,755.6,314.1,7.3,17.9,57.7,121.3,194.2,1,20-11-2015,0.0253,0,DEMO DATA
TG-011143,Tripura,Khowai,23.81341,92.23033,1183.9,0,242,Sandy Loam,Sparse Forest,189.7,44.3,23.1,82.9,186.4,374,577.1,1,24-04-2019,0.015,0,DEMO DATA
TG-011144,Tripura,Gomati,23.97423,91.47923,117.5,3.79,302.5,Rocky/Gravelly,Dense Forest,621,617.5,6,19.6,59.2,82.8,127,0,26-04-2017,0.0051,0,DEMO DATA
TG-011145,Tripura,Gomati,23.65807,91.87937,1940.4,31.82,311.6,Laterite,Dense Forest,279.6,135.8,38.3,158.9,456,915.2,1613,3,05-12-2019,0.6836,1,DEMO DATA
TG-011146,Mizoram,Aizawl,24.26245,92.92869,1506.7,18.11,249.3,Clay Loam,Agricultural Land,273.8,976.6,13.6,65,132.9,305.7,452.9,0,19-09-2025,0.0226,0,DEMO DATA
TG-011147,Mizoram,Lunglei,22.93307,93.30358,637.3,38.67,93,Silty Clay,Dense Forest,123.2,183,21.1,80.9,180.7,359.4,617.4,2,03-08-2022,0.0866,0,DEMO DATA
TG-011148,Assam,Dibrugarh,24.68443,95.13062,20,18.17,204.5,Laterite,Sparse Forest,339.8,120.3,22.2,70.9,147.9,317.2,552.5,0,17-11-2021,0.0283,0,DEMO DATA
TG-011149,Manipur,Senapati,24.72392,93.47077,1740.7,20.81,33.2,Laterite,Dense Forest,178.5,868.4,7.3,27.6,47.8,135.6,223.5,1,30-03-2016,0.0128,0,DEMO DATA
TG-011150,Assam,Cachar,27.27229,89.8676,1492.3,,158.2,Silty Clay,Dense Forest,1015.8,1023.1,6.5,30.3,69.1,118.7,211.5,0,21-08-2024,0.0068,0,DEMO DATA
TG-011151,Arunachal Pradesh,Tawang,28.31955,91.77195,1471.2,7.87,55.7,Clay Loam,Sparse Forest,308.7,625.6,13.2,51.2,126.9,217.1,352.7,2,24-06-2016,0.0156,0,DEMO DATA
TG-011152,Assam,Sonitpur,26.68203,92.41112,20,10.74,318.5,Laterite,Grassland,178.1,597.2,21.5,68.5,184.5,434.4,662.6,2,20-04-2018,0.0458,1,DEMO DATA
TG-011153,Sikkim,West Sikkim,27.20317,88.76882,2258,16.78,190.8,Rocky/Gravelly,Sparse Forest,973.9,,32.8,89,188,408.9,641.8,3,24-02-2022,0.058,0,DEMO DATA
TG-011154,Meghalaya,West Garo Hills,25.75437,92.48455,923.6,31.41,94.1,Rocky/Gravelly,Agricultural Land,283.2,319,53.4,178.6,502.3,1155.3,1842.4,1,31-01-2015,0.8255,1,DEMO DATA
